N_CLIENT,CLUSTER_ID,Segment_Label,CA_TOTAL,PRIME_MOYENNE,NB_CONTRATS,AGE,BONUS_MALUS_MOY,NB_SINISTRES,TOTAL_REGLEMENTS,CAPITAUX_MOY
1481490,6,Client a Risque,24.54,12.27,2,49.0,1.0,0.0,0.0,2500.0
1481494,1,Client Economique,111.62,37.20666666666667,3,50.666666666666664,2.3333333333333335,0.0,0.0,3000.0
1481498,1,Client Economique,60.5,10.083333333333334,6,69.16666666666667,2.0,0.0,0.0,1900.0
1481510,1,Client Economique,110.0,36.666666666666664,3,66.33333333333333,1.0,0.0,0.0,1333.3333333333333
1481512,1,Client Economique,89.5,22.375,4,71.5,3.0,0.0,0.0,0.0
1481516,2,Autres Clients,67.936,33.968,2,69.0,2.0,0.0,0.0,9500.0
1481518,2,Autres Clients,117.0,29.25,4,70.5,2.0,0.0,0.0,0.0
1481526,2,Autres Clients,216.8,108.4,2,59.5,1.5,0.0,0.0,0.0
1481528,6,Client a Risque,360.812,72.1624,5,46.2,2.0,0.0,0.0,5200.0
1481532,1,Client Economique,229.0,38.166666666666664,6,50.166666666666664,2.3333333333333335,1.0,111.2931647447986,66.66666666666667
1481534,5,Client Premium,640.69,53.39083333333334,12,61.916666666666664,2.8333333333333335,0.0,0.0,1500.0
1481536,5,Client Premium,270.936,30.104,9,44.77777777777778,2.2222222222222223,0.0,0.0,5300.0
1481540,7,Client Jeune Conducteur,344.0,86.0,4,52.5,4.5,0.0,0.0,100.0
1481546,1,Client Economique,252.92,63.23,4,68.5,1.0,0.0,0.0,6000.0
1481548,1,Client Economique,263.0,29.22222222222222,9,52.333333333333336,4.111111111111111,0.0,0.0,277.77777777777777
1481550,1,Client Economique,190.02,27.145714285714288,7,61.57142857142857,1.8571428571428572,0.0,0.0,857.1428571428571
1481552,5,Client Premium,367.375,36.7375,10,57.5,2.1,0.0,0.0,2500.0
1481554,2,Autres Clients,200.0,100.0,2,54.0,2.0,0.0,0.0,0.0
1481556,1,Client Economique,304.33,38.04125,8,56.75,2.875,0.0,0.0,925.0
1481560,1,Client Economique,48.5,24.25,2,73.0,1.0,0.0,0.0,0.0
1481568,1,Client Economique,206.7,51.675,4,46.25,2.5,0.0,0.0,5250.0
1481570,6,Client a Risque,34.5,17.25,2,50.0,2.0,0.0,0.0,700.0
1481572,5,Client Premium,480.02,60.0025,8,63.625,3.25,1.0,44.487896868334005,1875.0
1481574,1,Client Economique,146.75,48.916666666666664,3,43.333333333333336,2.6666666666666665,0.0,0.0,333.3333333333333
1481586,1,Client Economique,103.25,20.65,5,64.4,1.0,0.0,0.0,1800.0
1481588,6,Client a Risque,77.0,77.0,1,70.0,1.0,0.0,0.0,0.0
1481592,6,Client a Risque,249.65,49.93,5,70.0,2.2,0.0,0.0,6080.0
1481594,2,Autres Clients,93.75,23.4375,4,72.25,1.0,0.0,0.0,1250.0
1481596,1,Client Economique,131.0,131.0,1,75.0,3.0,0.0,0.0,0.0
1481600,2,Autres Clients,183.0,61.0,3,62.0,2.0,1.0,123.65907193866512,6333.333333333333
1481606,4,Client Capital Eleve,283.5,141.75,2,33.0,2.0,0.0,0.0,25000.0
1481616,6,Client a Risque,139.5,69.75,2,72.0,2.0,0.0,0.0,500.0
1481618,2,Autres Clients,154.988,30.9976,5,63.6,2.4,0.0,0.0,5800.0
1481666,1,Client Economique,98.0,16.333333333333332,6,66.5,1.0,0.0,0.0,400.0
1481668,1,Client Economique,131.25,32.8125,4,70.5,2.5,0.0,0.0,250.0
1481672,6,Client a Risque,34.75,34.75,1,67.0,1.0,0.0,0.0,9000.0
1481674,2,Autres Clients,376.25,53.75,7,36.285714285714285,2.0,1.0,52.55510557393267,7285.714285714285
1481686,2,Autres Clients,281.49,56.298,5,51.6,4.0,0.0,0.0,3600.0
1481692,2,Autres Clients,92.0,30.666666666666668,3,59.666666666666664,1.0,0.0,0.0,1333.3333333333333
1481696,6,Client a Risque,153.0,76.5,2,73.0,1.0,0.0,0.0,0.0
1481698,1,Client Economique,52.75,17.583333333333332,3,71.0,1.0,0.0,0.0,1666.6666666666667
1481712,1,Client Economique,140.5,35.125,4,74.25,1.0,0.0,0.0,100.0
1481720,1,Client Economique,76.5,76.5,1,41.0,3.0,0.0,0.0,0.0
1481726,1,Client Economique,97.0,32.333333333333336,3,70.66666666666667,1.0,0.0,0.0,6666.666666666667
1481732,1,Client Economique,163.75,32.75,5,67.4,1.0,0.0,0.0,280.0
1481734,1,Client Economique,151.5,37.875,4,60.0,1.0,0.0,0.0,500.0
1481740,4,Client Capital Eleve,87.096,43.548,2,61.0,1.0,0.0,0.0,17000.0
1481746,6,Client a Risque,110.0,110.0,1,48.0,4.0,0.0,0.0,0.0
1481748,5,Client Premium,402.5,36.59090909090909,11,68.54545454545455,1.0909090909090908,0.0,0.0,618.1818181818181
1481752,5,Client Premium,479.5,47.95,10,66.6,1.2,0.0,0.0,700.0
1481754,5,Client Premium,385.55,27.539285714285715,14,60.285714285714285,2.7142857142857144,0.0,0.0,1128.5714285714287
1481772,2,Autres Clients,276.5,46.083333333333336,6,50.0,2.0,0.0,0.0,3566.6666666666665
1481774,6,Client a Risque,262.0,87.33333333333333,3,52.0,3.6666666666666665,0.0,0.0,1333.3333333333333
1481778,1,Client Economique,84.75,28.25,3,45.666666666666664,1.3333333333333333,0.0,0.0,333.3333333333333
1481790,6,Client a Risque,20.0,20.0,1,74.0,1.0,2.0,2352.0134788388414,0.0
1481792,4,Client Capital Eleve,62.2,62.2,1,45.0,3.0,0.0,0.0,20000.0
1481794,6,Client a Risque,241.6,120.8,2,62.0,2.0,0.0,0.0,10000.0
1481808,1,Client Economique,146.5,48.833333333333336,3,50.333333333333336,2.6666666666666665,0.0,0.0,0.0
1481812,5,Client Premium,699.3,99.89999999999999,7,45.142857142857146,5.571428571428571,0.0,0.0,285.7142857142857
1481814,5,Client Premium,355.895,39.54388888888889,9,48.888888888888886,2.111111111111111,0.0,0.0,3811.1111111111113
1481818,6,Client a Risque,346.0,69.2,5,56.6,2.8,0.0,0.0,5400.0
1481860,2,Autres Clients,88.0,88.0,1,56.0,2.0,0.0,0.0,0.0
1481868,1,Client Economique,116.75,38.916666666666664,3,71.33333333333333,1.0,0.0,0.0,166.66666666666666
1481870,7,Client Jeune Conducteur,300.356,50.059333333333335,6,40.666666666666664,5.0,1.0,22.286147092466077,66.66666666666667
1481874,2,Autres Clients,12.25,6.125,2,50.0,2.0,0.0,0.0,500.0
1481876,2,Autres Clients,75.57,25.189999999999998,3,51.333333333333336,2.6666666666666665,0.0,0.0,11566.666666666666
1481892,7,Client Jeune Conducteur,267.475,66.86875,4,39.0,3.0,0.0,0.0,3750.0
1481898,1,Client Economique,63.25,21.083333333333332,3,55.0,1.0,0.0,0.0,333.3333333333333
1481932,6,Client a Risque,202.5,101.25,2,44.0,3.0,1.0,111.2931647447986,500.0
1481938,4,Client Capital Eleve,225.8,112.9,2,68.0,4.0,0.0,0.0,15000.0
1481946,2,Autres Clients,140.0,70.0,2,55.5,4.0,0.0,0.0,0.0
1481950,2,Autres Clients,179.75,35.95,5,70.6,4.0,0.0,0.0,200.0
1481952,3,Client Grand Contrat,235.8,235.8,1,73.0,2.0,0.0,0.0,0.0
1481954,6,Client a Risque,112.0,112.0,1,50.0,2.0,0.0,0.0,0.0
1481960,3,Client Grand Contrat,340.0,340.0,1,42.0,8.0,0.0,0.0,0.0
1481978,3,Client Grand Contrat,766.391,255.46366666666665,3,61.666666666666664,3.6666666666666665,0.0,0.0,0.0
1481994,2,Autres Clients,130.5,32.625,4,43.5,2.5,0.0,0.0,0.0
1486006,1,Client Economique,74.25,24.75,3,64.0,2.3333333333333335,0.0,0.0,3000.0
1486008,1,Client Economique,252.0,84.0,3,69.0,3.0,1.0,29.52236683463691,0.0
1486010,1,Client Economique,92.0,30.666666666666668,3,66.33333333333333,2.6666666666666665,1.0,97.76424397934896,0.0
1486072,1,Client Economique,10.0,10.0,1,41.0,2.0,0.0,0.0,0.0
1486074,1,Client Economique,40.75,20.375,2,74.0,1.0,0.0,0.0,500.0
1486076,1,Client Economique,119.0,59.5,2,74.5,1.0,0.0,0.0,0.0
1486088,6,Client a Risque,120.0,120.0,1,70.0,1.0,0.0,0.0,0.0
1486092,2,Autres Clients,63.0,63.0,1,63.0,3.0,0.0,0.0,0.0
1486096,1,Client Economique,106.25,17.708333333333332,6,68.33333333333333,1.0,0.0,0.0,500.0
1486100,7,Client Jeune Conducteur,275.0,137.5,2,41.0,6.0,0.0,0.0,0.0
1486106,1,Client Economique,107.25,35.75,3,67.66666666666667,1.6666666666666667,0.0,0.0,333.3333333333333
1486110,6,Client a Risque,112.0,112.0,1,56.0,2.0,0.0,0.0,0.0
1486116,7,Client Jeune Conducteur,187.25,62.416666666666664,3,40.0,8.0,0.0,0.0,1666.6666666666667
1486118,1,Client Economique,251.15,83.71666666666667,3,46.0,2.3333333333333335,1.0,66.80093980894674,333.3333333333333
1486120,2,Autres Clients,78.75,26.25,3,71.66666666666667,1.0,0.0,0.0,333.3333333333333
1486130,3,Client Grand Contrat,214.0,214.0,1,54.0,3.0,2.0,489.6342782947414,0.0
1486134,1,Client Economique,86.56,17.312,5,68.4,1.0,0.0,0.0,7600.0
1486138,6,Client a Risque,130.5,65.25,2,42.0,3.0,0.0,0.0,500.0
1486150,1,Client Economique,81.75,20.4375,4,72.75,1.0,0.0,0.0,250.0
1486152,3,Client Grand Contrat,262.0,262.0,1,42.0,3.0,0.0,0.0,0.0
1486154,6,Client a Risque,287.64,57.528,5,67.8,2.8,0.0,0.0,3300.0
1486172,2,Autres Clients,385.5,64.25,6,57.5,3.1666666666666665,0.0,0.0,0.0
1486174,6,Client a Risque,112.0,112.0,1,47.0,2.0,0.0,0.0,0.0
1486194,1,Client Economique,112.16,28.04,4,74.5,1.0,0.0,0.0,4750.0
1486198,1,Client Economique,209.55,69.85000000000001,3,64.66666666666667,2.3333333333333335,0.0,0.0,3333.3333333333335
1486600,2,Autres Clients,80.0,40.0,2,67.5,4.0,1.0,70.89405509011655,0.0
1486612,1,Client Economique,121.25,40.416666666666664,3,52.0,2.3333333333333335,0.0,0.0,333.3333333333333
1486666,1,Client Economique,89.25,22.3125,4,66.5,1.0,0.0,0.0,250.0
1486672,2,Autres Clients,186.25,62.083333333333336,3,43.666666666666664,3.0,0.0,0.0,1666.6666666666667
1486680,4,Client Capital Eleve,12.5,12.5,1,50.0,2.0,0.0,0.0,20000.0
1486686,2,Autres Clients,4.5,4.5,1,64.0,1.0,0.0,0.0,1000.0
1486692,1,Client Economique,37.5,18.75,2,47.0,3.0,0.0,0.0,0.0
1486698,1,Client Economique,217.25,36.208333333333336,6,39.333333333333336,3.0,0.0,0.0,3666.6666666666665
1486706,1,Client Economique,119.0,39.666666666666664,3,58.0,3.0,0.0,0.0,133.33333333333334
1486710,6,Client a Risque,210.5,70.16666666666667,3,38.0,1.0,0.0,0.0,10000.0
1486712,2,Autres Clients,124.75,24.95,5,62.0,3.2,0.0,0.0,280.0
1486716,1,Client Economique,224.95,74.98333333333333,3,41.0,1.6666666666666667,0.0,0.0,333.3333333333333
1486720,1,Client Economique,38.5,38.5,1,71.0,1.0,0.0,0.0,0.0
1486728,1,Client Economique,272.5,45.416666666666664,6,52.666666666666664,2.3333333333333335,0.0,0.0,666.6666666666666
1486730,6,Client a Risque,195.66,65.22,3,52.0,4.0,0.0,0.0,4000.0
1486732,1,Client Economique,307.87,61.574,5,49.0,2.6,0.0,0.0,6900.0
1486734,1,Client Economique,126.63,31.6575,4,66.5,1.0,0.0,0.0,4250.0
1486736,1,Client Economique,152.0,38.0,4,45.25,3.0,0.0,0.0,2000.0
1486740,1,Client Economique,224.6,74.86666666666666,3,49.0,1.0,0.0,0.0,133.33333333333334
1486746,2,Autres Clients,148.94,49.64666666666667,3,45.333333333333336,5.0,1.0,200.7972918663245,2666.6666666666665
1486750,1,Client Economique,104.5,52.25,2,73.0,1.0,0.0,0.0,0.0
1486752,1,Client Economique,99.125,24.78125,4,68.75,2.25,0.0,0.0,6500.0
1486772,2,Autres Clients,301.9,50.31666666666666,6,56.5,1.6666666666666667,0.0,0.0,6666.666666666667
1486792,2,Autres Clients,94.504,47.252,2,54.0,5.0,0.0,0.0,8900.0
1486794,2,Autres Clients,80.6,40.3,2,68.0,3.0,0.0,0.0,10000.0
1486796,1,Client Economique,291.25,48.541666666666664,6,57.833333333333336,1.5,0.0,0.0,266.6666666666667
1486812,5,Client Premium,598.565,99.76083333333334,6,43.5,4.333333333333333,1.0,145.2994095279315,9333.333333333334
1486814,1,Client Economique,200.0,33.333333333333336,6,56.833333333333336,2.5,0.0,0.0,333.3333333333333
1486870,7,Client Jeune Conducteur,196.0,49.0,4,47.0,4.25,0.0,0.0,2100.0
1486874,1,Client Economique,99.976,33.32533333333333,3,44.0,3.0,1.0,89.03453179583887,3666.6666666666665
1486886,1,Client Economique,139.45,46.48333333333333,3,73.66666666666667,6.666666666666667,2.0,73.80437134819304,5333.333333333333
1486892,1,Client Economique,312.78499999999997,44.683571428571426,7,52.857142857142854,3.857142857142857,0.0,0.0,4982.857142857143
1486894,1,Client Economique,117.9,117.9,1,52.0,2.0,0.0,0.0,0.0
1486908,1,Client Economique,63.3,31.65,2,74.0,1.5,0.0,0.0,5000.0
1486912,2,Autres Clients,110.0,55.0,2,48.5,4.0,1.0,216.40337589266397,0.0
1486914,1,Client Economique,149.25,37.3125,4,67.75,1.0,1.0,203.8828948588741,250.0
1486918,1,Client Economique,173.25,43.3125,4,41.0,2.5,0.0,0.0,125.0
1486926,2,Autres Clients,167.0,41.75,4,74.0,2.0,0.0,0.0,0.0
1486928,1,Client Economique,310.39,44.34142857142857,7,55.857142857142854,1.2857142857142858,1.0,1223.8782576436763,1328.5714285714287
1486934,2,Autres Clients,210.0,52.5,4,64.5,1.5,0.0,0.0,0.0
1486936,1,Client Economique,116.75,23.35,5,71.4,1.0,0.0,0.0,1000.0
1486946,3,Client Grand Contrat,264.0,264.0,1,51.0,4.0,0.0,0.0,0.0
1486950,1,Client Economique,14.9,7.45,2,71.0,7.0,0.0,0.0,2500.0
1486960,2,Autres Clients,278.0,139.0,2,69.0,4.0,0.0,0.0,2500.0
1486966,1,Client Economique,82.0,27.333333333333332,3,56.666666666666664,1.0,0.0,0.0,1333.3333333333333
1486972,1,Client Economique,57.144999999999996,11.428999999999998,5,54.0,2.8,0.0,0.0,400.0
1486980,1,Client Economique,139.352,27.8704,5,73.4,1.0,0.0,0.0,3280.0
1486992,1,Client Economique,117.9,117.9,1,61.0,2.0,0.0,0.0,0.0
1486994,2,Autres Clients,33.75,16.875,2,53.5,2.0,0.0,0.0,10000.0
1486996,1,Client Economique,146.5,48.833333333333336,3,45.0,2.3333333333333335,0.0,0.0,0.0
1487008,6,Client a Risque,136.5,45.5,3,72.0,1.0,0.0,0.0,333.3333333333333
1487010,1,Client Economique,53.5,26.75,2,71.5,1.0,0.0,0.0,2000.0
1487014,5,Client Premium,412.95,51.61875,8,71.875,2.875,0.0,0.0,2800.0
1487060,6,Client a Risque,168.0,168.0,1,65.0,5.0,0.0,0.0,0.0
1487074,6,Client a Risque,130.0,65.0,2,53.0,4.0,0.0,0.0,0.0
1487076,1,Client Economique,110.5,27.625,4,68.5,1.0,0.0,0.0,10000.0
1487094,1,Client Economique,127.75,42.583333333333336,3,65.0,2.3333333333333335,0.0,0.0,333.3333333333333
1487096,1,Client Economique,200.75,33.458333333333336,6,58.0,1.0,0.0,0.0,3400.0
1487108,6,Client a Risque,102.5,51.25,2,74.0,1.0,0.0,0.0,500.0
1487114,2,Autres Clients,226.813,37.802166666666665,6,48.0,2.3333333333333335,0.0,0.0,4583.333333333333
1487116,1,Client Economique,113.75,37.916666666666664,3,72.33333333333333,5.333333333333333,0.0,0.0,333.3333333333333
1487118,1,Client Economique,60.664,30.332,2,71.0,1.0,0.0,0.0,3000.0
1487120,2,Autres Clients,85.75,28.583333333333332,3,56.0,2.0,0.0,0.0,333.3333333333333
1487126,1,Client Economique,336.25,56.041666666666664,6,65.0,2.5,0.0,0.0,6166.666666666667
1487128,6,Client a Risque,126.0,126.0,1,47.0,3.0,0.0,0.0,0.0
1487134,1,Client Economique,191.75,31.958333333333332,6,43.0,2.8333333333333335,0.0,0.0,166.66666666666666
1487136,1,Client Economique,163.75,40.9375,4,51.25,4.0,0.0,0.0,3250.0
1487138,2,Autres Clients,78.75,39.375,2,44.0,3.0,3.0,485.36185735926057,500.0
1487146,1,Client Economique,71.0,23.666666666666668,3,61.666666666666664,1.0,0.0,0.0,1333.3333333333333
1487150,1,Client Economique,159.75,53.25,3,43.0,3.0,1.0,215.3213590132006,166.66666666666666
1487156,1,Client Economique,222.7,111.35,2,47.0,1.5,0.0,0.0,0.0
1487158,2,Autres Clients,44.0,44.0,1,46.0,2.0,0.0,0.0,0.0
1487160,1,Client Economique,150.98,50.32666666666666,3,38.666666666666664,2.0,0.0,0.0,2666.6666666666665
1487172,6,Client a Risque,54.5,18.166666666666668,3,61.0,3.0,0.0,0.0,1666.6666666666667
1487180,6,Client a Risque,4.5,4.5,1,50.0,3.0,0.0,0.0,1000.0
1487188,6,Client a Risque,150.0,150.0,1,65.0,3.0,0.0,0.0,0.0
1487190,1,Client Economique,60.0,60.0,1,45.0,1.0,0.0,0.0,0.0
1487194,1,Client Economique,219.6,73.2,3,72.0,1.0,0.0,0.0,0.0
1487206,1,Client Economique,127.9,63.95,2,50.0,2.0,0.0,0.0,0.0
1487208,1,Client Economique,177.25,35.45,5,57.0,1.4,0.0,0.0,1400.0
1487210,1,Client Economique,258.5,43.083333333333336,6,67.83333333333333,4.0,1.0,369.431477416762,3500.0
1487260,7,Client Jeune Conducteur,161.02,53.67333333333334,3,43.0,3.0,0.0,0.0,6000.0
1487270,1,Client Economique,184.75,36.95,5,66.4,4.0,0.0,0.0,280.0
1487272,2,Autres Clients,152.75,25.458333333333332,6,73.33333333333333,1.0,0.0,0.0,833.3333333333334
1487292,7,Client Jeune Conducteur,2.25,2.25,1,44.0,8.0,0.0,0.0,1000.0
1487300,1,Client Economique,146.25,29.25,5,69.4,1.4,1.0,432.37394503354255,3600.0
1487306,1,Client Economique,53.5,17.833333333333332,3,26.666666666666668,1.0,0.0,0.0,666.6666666666666
1487310,1,Client Economique,51.406,25.703,2,43.0,2.5,0.0,0.0,250.0
1487314,5,Client Premium,398.213,26.547533333333334,15,47.06666666666667,2.3333333333333335,0.0,0.0,5066.666666666667
1487316,1,Client Economique,180.0,30.0,6,70.66666666666667,2.0,0.0,0.0,5666.666666666667
1487318,6,Client a Risque,77.0,77.0,1,60.0,1.0,1.0,111.2931647447986,0.0
1487326,1,Client Economique,50.5,25.25,2,75.0,1.0,0.0,0.0,0.0
1487332,2,Autres Clients,190.563,47.64075,4,59.75,2.25,0.0,0.0,2625.0
1487336,5,Client Premium,473.769,59.221125,8,59.375,3.0,0.0,0.0,1875.0
1487338,1,Client Economique,48.5,16.166666666666668,3,60.0,2.3333333333333335,1.0,407.3768819365011,666.6666666666666
1487348,1,Client Economique,401.79,80.358,5,58.4,3.8,0.0,0.0,8400.0
1487350,1,Client Economique,133.19,26.637999999999998,5,40.6,3.0,0.0,0.0,1880.0
1487352,5,Client Premium,612.05,51.00416666666666,12,42.5,6.666666666666667,0.0,0.0,3325.0
1487354,1,Client Economique,189.5,31.583333333333332,6,68.5,3.1666666666666665,0.0,0.0,1666.6666666666667
1487358,6,Client a Risque,112.0,112.0,1,44.0,2.0,0.0,0.0,0.0
1487366,2,Autres Clients,102.792,34.264,3,64.0,2.0,0.0,0.0,12000.0
1487372,6,Client a Risque,210.0,105.0,2,68.0,1.5,0.0,0.0,0.0
1487380,2,Autres Clients,76.25,25.416666666666668,3,55.0,2.6666666666666665,0.0,0.0,3333.3333333333335
1487388,1,Client Economique,138.25,27.65,5,45.0,2.4,0.0,0.0,1400.0
1487392,2,Autres Clients,155.25,31.05,5,67.2,1.0,0.0,0.0,4200.0
1487394,1,Client Economique,156.9,39.225,4,71.25,1.0,0.0,0.0,8000.0
1487410,2,Autres Clients,55.0,55.0,1,60.0,4.0,0.0,0.0,0.0
1487418,1,Client Economique,42.129999999999995,14.043333333333331,3,70.0,1.0,0.0,0.0,7133.333333333333
1487474,1,Client Economique,87.0,43.5,2,72.5,1.0,0.0,0.0,0.0
1487476,5,Client Premium,406.875,45.208333333333336,9,44.22222222222222,4.111111111111111,0.0,0.0,5488.888888888889
1487492,6,Client a Risque,173.0,57.666666666666664,3,65.0,1.0,0.0,0.0,0.0
1487494,1,Client Economique,245.011,61.25275,4,50.0,1.0,0.0,0.0,2750.0
1487498,6,Client a Risque,142.0,71.0,2,42.0,2.0,0.0,0.0,200.0
1487500,1,Client Economique,116.5,23.3,5,51.0,2.4,0.0,0.0,2600.0
1487508,1,Client Economique,159.75,31.95,5,61.6,2.0,0.0,0.0,200.0
1487512,4,Client Capital Eleve,224.696,56.174,4,43.0,3.0,0.0,0.0,13495.0
1487514,1,Client Economique,79.25,26.416666666666668,3,70.33333333333333,1.0,0.0,0.0,333.3333333333333
1487520,1,Client Economique,109.15,27.2875,4,71.75,1.75,1.0,100.69279995053638,2500.0
1487526,1,Client Economique,139.15,46.38333333333333,3,41.0,1.6666666666666667,0.0,0.0,333.3333333333333
1487528,1,Client Economique,231.75,46.35,5,71.6,2.2,1.0,92.74430395399882,300.0
1487530,2,Autres Clients,394.0,197.0,2,65.0,1.0,0.0,0.0,2500.0
1487532,2,Autres Clients,57.25,28.625,2,46.0,4.0,0.0,0.0,500.0
1487534,1,Client Economique,284.51,35.56375,8,65.375,2.25,0.0,0.0,5000.0
1487536,6,Client a Risque,88.0,88.0,1,53.0,2.0,0.0,0.0,0.0
1487538,6,Client a Risque,110.0,110.0,1,45.0,4.0,0.0,0.0,0.0
1487540,1,Client Economique,119.0,59.5,2,41.0,2.5,0.0,0.0,0.0
1487546,6,Client a Risque,232.2,58.05,4,48.0,2.0,0.0,0.0,5000.0
1487552,1,Client Economique,59.5,59.5,1,65.0,1.0,0.0,0.0,0.0
1487556,2,Autres Clients,242.37,48.474000000000004,5,56.0,4.0,1.0,440.9991653012645,1300.0
1487558,1,Client Economique,333.63,41.70375,8,65.75,1.25,0.0,0.0,4875.0
1487566,6,Client a Risque,88.0,88.0,1,52.0,2.0,0.0,0.0,0.0
1487568,1,Client Economique,38.5,38.5,1,65.0,1.0,0.0,0.0,0.0
1487574,1,Client Economique,101.91,25.4775,4,70.0,2.75,0.0,0.0,3350.0
1487576,1,Client Economique,135.15,45.050000000000004,3,71.0,1.6666666666666667,0.0,0.0,466.6666666666667
1487590,1,Client Economique,210.9,52.725,4,41.5,3.0,0.0,0.0,7600.0
1487594,3,Client Grand Contrat,192.6,192.6,1,40.0,2.0,0.0,0.0,0.0
1487606,6,Client a Risque,116.5,58.25,2,50.0,2.0,0.0,0.0,500.0
1487614,2,Autres Clients,63.0,63.0,1,39.0,3.0,1.0,857.35895137107,0.0
1487668,2,Autres Clients,114.5,57.25,2,47.0,4.0,0.0,0.0,500.0
1487676,1,Client Economique,40.75,20.375,2,64.0,1.0,0.0,0.0,500.0
1487692,6,Client a Risque,119.0,39.666666666666664,3,68.0,1.0,1.0,132.77892849414167,3666.6666666666665
1487696,4,Client Capital Eleve,44.3,44.3,1,54.0,3.0,1.0,3747.873373110335,20000.0
1487710,1,Client Economique,2.25,2.25,1,67.0,3.0,0.0,0.0,1000.0
1487714,2,Autres Clients,98.0,98.0,1,50.0,6.0,0.0,0.0,0.0
1487728,1,Client Economique,79.25,26.416666666666668,3,67.33333333333333,1.0,1.0,225.2623118063499,333.3333333333333
1487730,5,Client Premium,375.37,41.70777777777778,9,59.22222222222222,1.2222222222222223,0.0,0.0,2711.1111111111113
1487732,1,Client Economique,210.1,42.019999999999996,5,73.6,1.0,0.0,0.0,8000.0
1487734,2,Autres Clients,210.5,42.1,5,56.6,2.2,0.0,0.0,1000.0
1487748,6,Client a Risque,199.0,49.75,4,55.5,4.0,0.0,0.0,1100.0
1487750,5,Client Premium,820.61,117.23,7,58.142857142857146,1.7142857142857142,0.0,0.0,11000.0
1487752,1,Client Economique,210.5,42.1,5,67.0,1.2,0.0,0.0,1400.0
1487754,5,Client Premium,728.66,66.24181818181818,11,55.36363636363637,1.7272727272727273,0.0,0.0,1090.909090909091
1487756,6,Client a Risque,99.0,99.0,1,50.0,3.0,0.0,0.0,0.0
1487766,1,Client Economique,98.0,49.0,2,74.0,1.0,0.0,0.0,0.0
1487770,7,Client Jeune Conducteur,187.5,93.75,2,48.0,4.0,0.0,0.0,0.0
1487774,4,Client Capital Eleve,138.849,34.71225,4,41.5,4.0,0.0,0.0,11177.0
1487776,6,Client a Risque,209.6,209.6,1,65.0,1.0,0.0,0.0,0.0
1487786,2,Autres Clients,64.26,21.42,3,66.0,1.0,0.0,0.0,2333.3333333333335
1487790,1,Client Economique,185.5,37.1,5,61.6,1.0,2.0,265.93687204377534,10200.0
1487792,6,Client a Risque,119.0,119.0,1,71.0,1.0,0.0,0.0,0.0
1487798,6,Client a Risque,109.0,54.5,2,50.0,2.0,0.0,0.0,2000.0
1487800,1,Client Economique,232.7,77.56666666666666,3,51.0,1.3333333333333333,0.0,0.0,0.0
1487808,1,Client Economique,217.375,31.053571428571427,7,62.57142857142857,1.0,0.0,0.0,571.4285714285714
1487812,1,Client Economique,196.25,39.25,5,37.8,2.4,0.0,0.0,280.0
1487814,6,Client a Risque,167.0,83.5,2,42.0,2.0,0.0,0.0,0.0
1487818,2,Autres Clients,68.42,34.21,2,68.0,1.0,0.0,0.0,9500.0
1487868,1,Client Economique,211.01,26.37625,8,56.875,1.5,0.0,0.0,3425.0
1487878,6,Client a Risque,139.0,69.5,2,61.0,1.0,0.0,0.0,0.0
1487880,6,Client a Risque,88.0,88.0,1,40.0,2.0,0.0,0.0,0.0
1487886,1,Client Economique,72.475,18.11875,4,48.5,2.75,0.0,0.0,11250.0
1487894,1,Client Economique,266.45,66.6125,4,56.25,2.0,0.0,0.0,3500.0
1487898,4,Client Capital Eleve,294.52,73.63,4,71.0,1.0,0.0,0.0,16500.0
1487912,6,Client a Risque,132.0,66.0,2,69.0,2.0,1.0,61.82953596933256,0.0
1487914,1,Client Economique,222.5,44.5,5,62.6,2.8,0.0,0.0,80.0
1487928,6,Client a Risque,446.48,89.296,5,70.0,1.8,0.0,0.0,3900.0
1487930,2,Autres Clients,133.5,26.7,5,74.0,2.4,0.0,0.0,160.0
1487932,1,Client Economique,166.0,23.714285714285715,7,72.14285714285714,1.0,0.0,0.0,857.1428571428571
1487936,6,Client a Risque,98.0,98.0,1,64.0,1.0,0.0,0.0,0.0
1487948,2,Autres Clients,134.5,44.833333333333336,3,64.0,4.0,0.0,0.0,333.3333333333333
1487952,1,Client Economique,134.25,22.375,6,68.5,1.3333333333333333,0.0,0.0,166.66666666666666
1487954,2,Autres Clients,84.75,28.25,3,63.0,1.0,0.0,0.0,3333.3333333333335
1487958,1,Client Economique,75.5,25.166666666666668,3,60.0,4.0,0.0,0.0,1333.3333333333333
1487960,7,Client Jeune Conducteur,553.04,138.26,4,43.0,10.0,1.0,78.95755402355705,3600.0
1487972,1,Client Economique,96.3,96.3,1,56.0,2.0,0.0,0.0,0.0
1487990,1,Client Economique,182.577,91.2885,2,50.0,1.0,0.0,0.0,500.0
1488014,5,Client Premium,616.9,68.54444444444444,9,53.111111111111114,4.888888888888889,0.0,0.0,3377.777777777778
1488018,1,Client Economique,113.0,22.6,5,71.6,1.0,0.0,0.0,2280.0
1488068,2,Autres Clients,3.0,3.0,1,35.0,4.0,0.0,0.0,0.0
1488072,2,Autres Clients,67.5,22.5,3,67.66666666666667,2.3333333333333335,1.0,77.28691996166569,0.0
